35.600,24.800,20.200,0.000,29.960,26.720,9.100,11.000,23.000,31.000
34.700,27.900,23.700,0.000,30.020,26.750,8.500,5.640,10.200,31.300
50.000,30.200,26.100,0.050,29.950,26.720,9.200,8.630,13.800,40.200
54.000,28.000,29.500,0.000,30.020,26.800,9.600,5.410,16.100,41.100
62.600,30.200,30.400,0.100,30.040,26.800,10.000,8.290,19.400,46.300
60.400,38.500,32.000,0.000,29.920,26.720,8.700,10.000,18.300,49.800
61.200,42.100,35.800,0.050,29.940,26.750,9.200,6.900,11.300,49.500
61.200,33.800,33.100,0.000,30.020,26.820,8.000,6.790,12.700,46.900
55.400,24.400,28.100,0.000,30.010,26.780,8.500,1.840,9.210,41.800
59.400,23.700,28.100,0.000,30.000,26.750,9.300,4.950,13.800,43.000
57.200,28.400,29.900,0.050,30.090,26.860,8.300,3.110,9.210,45.100
50.400,28.400,26.900,0.000,30.170,26.930,8.500,9.320,19.400,39.000
50.400,24.800,21.100,0.050,30.170,26.920,8.300,5.520,11.300,37.100
59.000,20.500,23.500,0.000,30.080,26.820,8.000,3.680,10.200,41.900
68.000,34.500,31.200,0.050,29.980,26.770,8.600,5.870,14.900,52.200
68.000,32.000,31.100,0.050,29.920,26.740,8.300,7.140,18.300,52.100
59.000,42.800,36.700,0.050,29.890,26.700,8.800,8.400,18.300,50.900
48.200,37.400,40.300,0.100,29.920,26.720,7.900,9.440,19.400,45.100
48.200,33.800,30.700,0.100,30.060,26.820,8.600,14.300,19.400,39.500
57.600,28.800,28.000,0.000,30.030,26.790,8.500,8.520,13.800,42.600
63.300,25.700,23.900,0.000,29.860,26.660,8.400,2.530,8.060,45.000
64.400,23.000,21.500,0.100,29.860,26.650,8.300,4.600,13.800,44.900
69.100,26.200,29.500,0.050,29.940,26.750,8.300,4.030,12.700,47.600
71.200,33.800,34.600,0.000,30.090,26.900,8.300,4.490,14.900,54.100
72.300,37.000,36.900,0.000,29.980,26.790,8.600,3.910,12.700,56.800
73.400,45.000,34.500,0.050,29.730,26.580,7.600,18.000,36.700,62.800
63.700,41.000,36.000,0.050,29.810,26.650,7.900,10.000,18.300,52.000
52.900,37.000,34.700,0.050,29.860,26.680,8.700,8.980,20.800,42.800
57.200,30.200,34.600,0.100,29.910,26.700,8.100,7.940,18.300,43.100
58.600,36.500,38.300,0.050,29.930,26.740,8.500,6.900,17.200,46.400
64.400,37.400,38.600,0.000,30.120,26.920,8.300,3.800,10.200,50.900
74.100,33.800,37.300,0.100,30.160,26.950,8.300,2.990,9.210,54.600
85.300,39.200,39.800,0.000,30.020,26.850,8.200,3.450,14.900,60.600
81.300,40.300,41.100,0.000,29.960,26.800,8.800,4.260,13.800,62.200
81.300,39.200,40.400,0.000,30.000,26.840,8.300,2.420,9.210,59.000
75.600,41.400,37.100,0.000,30.000,26.830,8.500,3.220,11.300,58.400
67.500,42.400,39.600,0.000,29.980,26.800,8.600,1.610,10.200,54.600
77.000,40.600,41.500,0.000,29.890,26.710,8.500,5.520,17.200,58.500
73.800,42.800,43.800,0.100,29.810,26.660,8.500,4.950,11.300,61.300
66.900,44.600,46.300,0.000,29.720,26.570,8.900,5.520,12.700,56.800
70.300,41.400,43.800,0.100,29.750,26.590,8.600,6.210,13.800,55.500
71.600,40.100,42.600,0.050,29.700,26.540,7.800,3.110,9.210,57.000
63.300,46.000,44.000,0.100,29.560,26.450,8.600,11.200,21.800,53.600
55.400,43.900,39.500,0.000,29.800,26.620,8.800,7.830,12.700,48.300
60.800,39.200,37.700,1.200,29.890,26.690,8.700,2.760,8.060,49.600
60.800,37.800,38.700,0.000,29.940,26.740,10.000,5.060,17.200,48.700
63.300,33.400,36.900,0.050,29.970,26.770,8.700,5.290,17.200,48.700
65.500,40.600,37.500,0.000,30.000,26.800,8.600,8.630,14.900,52.200
65.800,37.400,38.300,0.000,29.920,26.730,8.700,10.300,16.100,53.400
61.500,35.600,36.600,0.000,29.900,26.710,8.700,6.100,11.300,50.600
61.200,33.300,36.100,0.000,29.840,26.640,8.500,4.720,12.700,48.500
53.600,32.000,34.500,0.000,29.870,26.660,8.700,5.870,12.700,45.800
57.600,32.700,36.900,0.000,29.880,26.690,8.400,4.490,10.200,45.700
57.900,32.400,34.500,0.000,29.890,26.690,8.900,4.600,13.800,46.100
61.200,33.800,29.100,0.000,29.910,26.690,10.600,5.290,13.800,46.600
66.200,25.500,27.300,0.000,29.910,26.710,8.300,4.140,11.300,48.000
65.500,37.600,37.800,0.050,29.780,26.620,8.600,7.020,18.300,54.000
55.600,46.400,43.500,0.100,29.730,26.570,8.200,6.560,10.200,50.100
57.200,43.500,39.300,0.100,29.890,26.700,8.700,7.250,13.800,48.700
54.000,45.300,44.400,0.200,29.910,26.720,6.700,5.060,11.300,48.800
59.700,46.400,46.000,0.300,29.720,26.550,7.800,5.640,17.200,50.600
53.200,41.000,41.300,0.600,29.780,26.610,8.400,8.980,18.300,48.400
59.700,36.700,37.800,0.000,30.010,26.810,8.600,2.420,6.900,50.500
63.500,39.200,40.900,0.000,30.080,26.880,8.300,3.680,13.800,50.300
66.200,36.000,41.600,0.000,30.140,26.930,8.500,2.300,10.200,50.300
72.300,37.400,43.000,0.000,30.090,26.900,8.400,3.910,11.300,56.700
77.400,44.600,46.900,0.000,30.090,26.910,8.500,2.880,9.210,61.500
80.200,45.300,46.200,0.000,30.040,26.880,8.700,3.110,13.800,63.500
86.000,45.300,48.800,0.000,29.940,26.790,8.100,1.960,6.900,67.400
85.500,45.500,47.600,0.000,29.830,26.700,8.600,4.830,19.400,66.600
84.200,46.800,48.000,0.000,29.930,26.770,8.400,4.030,12.700,67.600
84.200,48.900,45.800,0.000,30.010,26.870,8.500,5.410,12.700,67.900
78.100,46.000,42.400,0.000,30.030,26.870,8.400,3.340,8.060,62.800
82.000,47.800,45.100,0.000,29.950,26.800,8.500,3.110,8.060,66.600
83.100,47.500,43.400,0.000,29.920,26.780,9.000,3.220,17.200,69.800
86.700,51.800,46.400,0.000,29.870,26.740,8.600,3.340,11.300,69.600
86.500,51.100,45.600,0.000,29.800,26.680,8.400,3.450,12.700,69.700
86.700,49.500,48.500,0.000,29.780,26.660,8.800,6.790,17.200,69.600
71.600,51.800,50.600,0.000,29.940,26.800,8.400,10.500,17.200,62.200
81.300,46.000,47.200,0.000,29.960,26.800,8.600,3.800,10.200,64.800
84.900,50.000,44.000,0.000,29.800,26.660,8.600,5.060,14.900,67.300
66.200,50.000,44.100,0.000,29.850,26.670,9.200,12.200,57.400,58.700
65.100,41.400,32.700,0.000,29.940,26.750,8.800,9.320,17.200,54.100
70.900,37.400,33.300,0.000,30.040,26.840,8.200,4.140,10.200,55.600
81.300,38.700,36.400,0.000,29.940,26.770,8.300,3.910,11.300,63.300
89.600,46.000,41.100,0.000,29.690,26.570,8.500,6.440,17.200,71.100
83.100,61.200,42.400,0.000,29.550,26.470,8.700,11.900,24.100,72.300
76.300,54.700,41.800,0.000,29.750,26.620,9.000,6.560,14.900,66.300
73.400,53.600,44.200,0.900,29.770,26.640,8.900,11.200,16.100,64.900
69.800,50.000,44.100,0.000,29.860,26.710,8.800,9.900,18.300,58.900
73.400,44.100,45.600,0.000,29.960,26.790,8.900,2.880,8.060,60.800
80.600,46.400,44.200,0.000,29.910,26.750,8.900,3.800,9.210,65.000
83.100,49.300,43.700,0.000,29.930,26.800,8.000,5.410,14.900,67.200
81.300,47.100,43.400,0.000,29.970,26.830,8.500,3.800,11.300,65.800
87.100,48.400,43.800,0.000,29.810,26.700,8.800,5.640,12.700,71.100
83.500,57.200,42.200,0.000,29.640,26.540,8.400,8.400,19.400,70.000
68.900,44.600,42.600,0.000,29.790,26.650,8.900,8.630,17.200,57.800
73.400,39.900,38.100,0.000,29.930,26.750,8.700,4.370,9.210,59.300
82.400,41.000,41.900,0.000,29.990,26.830,8.400,4.030,18.300,58.800
75.200,42.100,42.000,0.000,29.980,26.830,8.400,5.410,11.300,60.600
81.000,41.700,41.600,0.000,29.990,26.830,8.000,4.830,11.300,64.300
86.000,49.300,44.700,0.000,29.860,26.730,8.300,4.600,20.800,69.000
83.500,53.600,46.900,0.000,29.980,26.780,6.900,6.790,13.800,69.500
81.000,55.400,43.000,0.000,29.980,26.780,6.800,8.860,14.900,66.600
83.500,48.200,40.400,0.000,29.840,26.710,8.600,8.860,18.300,67.000
78.800,50.700,41.100,0.000,29.930,26.790,8.900,10.400,17.200,65.100
77.000,47.100,39.800,0.000,30.080,26.910,8.900,9.780,16.100,63.100
82.400,41.700,39.000,0.000,30.120,26.940,8.400,8.400,13.800,62.900
83.500,45.300,39.900,0.000,30.030,26.870,8.500,7.370,19.400,66.200
83.700,46.000,45.000,0.000,29.940,26.800,8.500,6.100,14.900,67.900
88.500,53.600,48.700,0.000,29.880,26.770,8.800,6.790,11.300,74.200
95.000,57.200,39.500,0.000,29.870,26.760,8.300,6.790,12.700,75.900
97.500,52.200,38.400,0.000,29.800,26.700,8.600,5.520,11.300,77.800
91.400,57.600,39.900,0.000,29.810,26.710,8.600,8.980,17.200,76.800
88.200,53.600,39.800,0.000,29.880,26.770,8.200,8.860,18.300,72.000
91.800,51.400,43.000,0.000,29.840,26.720,8.400,8.520,13.800,74.400
93.700,54.000,39.300,0.000,29.800,26.700,8.200,7.600,14.900,76.300
89.600,51.800,42.800,0.000,29.800,26.690,8.800,6.900,17.200,75.500
93.200,61.500,47.700,0.000,29.790,26.700,8.300,8.290,17.200,78.200
95.400,59.400,43.400,0.000,29.810,26.720,8.800,7.830,10.200,78.800
99.000,56.100,44.700,0.000,29.680,26.610,8.600,6.210,14.900,81.600
94.300,64.400,47.700,0.000,29.620,26.550,8.500,7.830,14.900,80.500
98.600,56.800,50.800,0.000,29.670,26.580,8.800,4.490,10.200,78.600
95.400,57.900,53.300,0.000,29.700,26.620,8.500,6.900,14.900,79.300
93.700,57.600,52.000,0.000,29.740,26.650,8.700,5.060,14.900,77.400
93.200,59.000,52.400,0.000,29.700,26.610,8.600,10.200,27.500,75.500
87.800,60.800,49.900,0.000,29.710,26.610,8.600,8.290,19.400,73.300
82.400,53.600,46.300,0.000,29.780,26.660,8.900,9.550,20.800,69.000
76.600,54.700,48.200,0.000,29.820,26.700,8.300,5.750,13.800,64.300
86.000,46.800,43.900,0.400,29.830,26.700,8.500,5.870,12.700,69.200
89.600,53.600,46.900,0.000,29.850,26.740,8.500,4.490,10.200,74.200
91.400,55.800,49.900,0.000,29.870,26.750,8.500,5.290,13.800,75.600
96.800,57.900,50.400,0.000,29.840,26.740,8.100,7.370,13.800,77.100
84.600,60.100,52.200,0.000,29.820,26.710,8.500,10.000,17.200,72.700
82.400,59.700,49.800,0.000,29.840,26.730,8.500,9.440,14.900,71.500
83.100,57.200,45.200,0.000,29.870,26.750,8.500,10.900,17.200,69.900
81.300,53.400,41.500,0.000,29.880,26.750,8.400,10.700,18.300,67.900
82.000,48.900,41.500,0.000,29.870,26.730,8.400,9.320,14.900,68.400
84.200,53.600,48.200,0.000,29.770,26.660,8.600,9.550,13.800,73.800
82.800,41.700,51.000,0.050,29.770,26.660,8.500,8.980,26.300,68.700
81.700,53.600,44.500,0.000,29.780,26.660,8.300,8.750,17.200,69.700
77.700,59.700,45.400,0.050,29.700,26.590,8.700,12.300,23.000,68.400
75.200,57.200,45.300,0.000,29.760,26.650,8.700,9.550,19.400,65.600
77.000,48.200,44.500,0.000,29.880,26.740,8.700,6.210,14.900,63.800
86.400,53.200,46.300,0.000,29.910,26.780,10.000,7.370,13.800,70.900
89.600,52.500,46.100,0.000,29.900,26.780,8.200,8.630,16.100,76.200
90.000,58.100,49.100,0.000,29.880,26.760,8.400,10.800,17.200,76.000
89.600,60.800,50.900,0.000,29.870,26.760,8.600,8.750,16.100,73.500
82.400,57.200,49.300,0.050,29.890,26.760,8.400,7.020,16.100,69.900
89.100,54.300,49.100,0.000,29.930,26.790,8.600,6.440,14.900,72.300
91.800,52.900,50.000,0.000,29.880,26.760,8.800,6.560,13.800,72.100
86.000,53.200,43.600,0.000,29.850,26.730,8.500,3.680,11.300,72.100
85.500,60.100,44.800,0.000,29.870,26.750,8.400,6.670,11.300,73.100
91.400,55.400,44.000,0.000,29.870,26.750,8.600,1.730,8.060,74.000
97.200,57.200,45.100,0.000,29.810,26.700,8.400,6.900,18.300,78.100
95.400,61.900,49.200,0.000,29.880,26.780,8.600,6.790,18.300,80.200
93.200,64.000,41.500,0.000,29.940,26.830,8.200,7.250,14.900,78.300
85.300,62.600,47.700,0.000,29.920,26.800,8.600,10.700,19.400,72.600
79.500,59.000,47.800,0.000,29.900,26.770,8.700,11.600,17.200,68.200
78.800,55.400,43.700,0.000,29.860,26.720,8.600,5.290,11.300,66.200
86.400,50.000,39.000,0.000,29.760,26.640,8.300,3.340,9.210,70.400
84.600,54.500,46.100,0.000,29.830,26.720,8.700,6.440,13.800,71.000
84.200,49.100,36.000,0.000,29.960,26.830,8.200,5.870,14.900,68.700
84.200,56.500,40.600,0.000,29.990,26.850,8.300,9.320,16.100,70.600
88.200,56.700,46.000,0.000,29.950,26.820,8.200,7.600,12.700,72.200
91.400,53.600,44.500,0.000,29.870,26.740,8.400,6.790,17.200,71.700
84.600,54.000,42.600,0.000,29.820,26.700,8.500,5.060,10.200,70.500
93.900,50.000,41.000,0.000,29.760,26.640,8.500,2.650,9.210,75.400
95.000,57.200,46.300,0.000,29.640,26.550,8.400,9.090,32.200,75.400
82.400,58.300,51.100,0.000,29.720,26.620,8.300,6.440,13.800,69.200
78.800,55.200,49.600,0.000,29.860,26.730,8.900,4.950,11.300,67.300
88.500,50.400,50.400,0.000,29.930,26.800,8.700,4.720,10.200,71.100
86.700,57.200,51.100,0.000,29.950,26.820,8.700,9.440,12.700,73.500
86.000,55.400,50.400,0.000,29.960,26.820,8.400,11.600,18.300,71.900
86.000,53.200,48.200,0.000,29.930,26.800,8.200,12.800,23.000,72.600
88.300,59.700,49.500,0.000,29.860,26.740,8.300,8.980,14.900,74.600
90.300,58.500,46.800,0.000,29.850,26.730,8.300,4.600,11.300,73.700
93.200,55.400,45.300,0.000,29.870,26.750,8.500,4.370,10.200,75.300
91.000,58.100,48.800,0.000,29.850,26.740,8.700,7.600,13.800,74.700
84.200,46.000,42.800,0.000,29.960,26.820,8.400,5.870,19.400,65.900
78.800,48.600,39.900,0.000,30.070,26.900,8.500,8.060,14.900,66.000
86.000,47.700,41.100,0.000,29.990,26.840,8.500,2.190,5.870,68.200
87.800,49.300,38.900,0.000,29.880,26.750,8.500,3.570,10.200,72.200
88.200,51.400,44.300,0.000,29.880,26.760,8.400,4.720,37.900,70.000
86.400,52.900,39.600,0.000,30.040,26.900,8.000,7.370,12.700,70.100
86.400,51.600,35.700,0.000,30.070,26.920,8.200,4.140,13.800,69.700
89.200,44.600,28.000,0.000,29.990,26.850,8.400,2.070,6.900,64.800
91.400,47.100,32.800,0.000,29.920,26.790,8.600,1.840,8.060,69.400
92.500,54.700,32.500,0.000,29.890,26.770,8.600,4.030,12.700,73.700
93.200,50.400,34.000,0.000,29.950,26.820,9.000,2.760,10.200,77.500
95.700,56.500,36.000,0.000,29.930,26.810,8.600,2.530,10.200,76.700
93.900,56.500,37.100,0.000,29.860,26.750,8.500,5.980,13.800,77.300
83.800,60.100,44.300,0.000,29.810,26.700,8.700,6.440,17.200,73.200
86.400,50.000,45.600,0.000,29.910,26.770,8.000,4.370,17.200,67.000
86.400,53.600,48.800,0.000,30.040,26.900,8.100,10.300,36.900,70.200
78.800,60.800,51.600,0.100,30.110,26.960,8.300,6.330,12.700,68.100
80.200,58.300,51.900,0.000,30.060,26.900,8.600,4.600,16.100,65.700
77.400,53.600,49.800,0.000,30.050,26.890,8.700,3.910,11.300,64.600
77.700,49.600,46.000,0.000,30.020,26.860,8.500,4.260,9.210,64.300
78.100,44.600,38.300,0.000,29.990,26.830,8.400,3.110,14.900,61.400
79.200,41.400,34.600,0.000,30.040,26.880,8.300,2.530,9.210,60.300
80.600,42.800,37.900,0.000,30.130,26.960,8.800,3.340,8.060,63.100
80.600,46.400,42.600,0.000,30.090,26.930,8.600,5.410,14.900,65.700
74.300,50.700,45.400,0.000,30.070,26.910,8.800,6.440,10.200,62.800
75.900,47.100,41.100,0.000,30.070,26.900,8.500,1.380,4.720,62.300
77.700,44.200,38.000,0.000,30.040,26.880,8.500,1.500,5.870,61.000
81.700,41.400,34.900,0.000,29.990,26.830,8.200,1.960,8.060,62.700
84.200,42.800,33.200,0.000,29.990,26.830,8.400,3.220,10.200,64.400
82.400,43.900,35.300,3.300,29.960,26.810,8.500,3.450,10.200,64.400
84.200,46.400,37.800,0.000,30.010,26.860,8.300,2.190,8.060,66.800
86.400,46.800,35.600,0.000,30.060,26.900,8.500,2.420,9.210,65.400
82.400,47.800,38.100,0.000,30.070,26.910,8.500,2.190,9.210,66.400
82.400,48.200,36.000,0.000,30.080,26.930,8.500,2.880,12.700,66.400
75.200,47.800,40.100,0.000,30.120,26.960,8.800,4.260,18.300,62.100
78.400,47.800,45.900,0.000,30.090,26.920,8.800,4.140,12.700,62.700
66.200,48.900,47.400,0.000,30.030,26.850,8.800,2.990,6.900,58.300
65.700,46.400,41.200,0.000,30.120,26.930,8.600,9.090,14.900,55.900
64.400,39.200,36.500,0.000,30.210,26.990,8.700,7.250,16.100,50.500
68.000,31.100,29.300,0.000,30.040,26.820,8.200,3.220,10.200,48.500
66.900,28.800,25.500,0.000,29.880,26.690,8.100,1.730,8.060,48.800
64.000,37.400,34.300,0.000,29.900,26.720,8.500,4.490,12.700,50.700
59.400,42.100,37.900,0.000,30.140,26.940,8.800,8.060,17.200,50.900
60.300,39.600,37.500,0.000,30.160,26.930,8.700,7.480,11.300,49.800
66.200,44.400,41.500,0.000,30.010,26.820,8.800,6.210,14.900,56.500
59.000,50.000,46.100,0.000,30.040,26.860,8.600,9.780,12.700,53.400
68.400,50.900,50.000,0.000,30.030,26.840,8.600,6.670,13.800,58.300
68.000,53.600,52.900,0.200,29.960,26.790,8.200,5.640,16.100,59.300
61.300,49.800,50.500,0.000,29.950,26.760,7.500,3.680,11.300,54.900
59.900,42.800,48.100,0.400,30.010,26.830,8.000,3.910,11.300,53.100
60.800,36.300,39.500,0.300,30.160,26.940,5.800,1.500,8.060,47.500
62.600,33.800,38.700,0.000,30.220,26.980,6.300,2.650,9.210,48.200
60.800,36.700,37.400,0.000,30.190,26.950,8.200,1.610,5.870,47.000
61.300,29.800,37.100,0.000,30.040,26.840,6.400,2.990,11.300,46.100
63.700,37.000,37.600,0.000,30.100,26.900,6.500,1.840,9.210,47.300
66.600,32.000,38.700,0.000,30.220,27.000,5.700,1.500,8.060,48.600
67.300,34.900,38.300,0.000,30.220,26.990,6.800,1.270,6.900,49.100
66.700,35.600,37.400,0.000,30.140,26.910,7.500,1.730,6.900,48.700
60.100,37.400,38.200,0.000,30.160,26.950,8.300,10.500,21.800,48.000
50.700,29.700,27.000,0.000,30.240,26.990,8.500,7.370,17.200,39.400
36.000,23.900,14.500,0.000,30.170,26.890,8.800,15.500,28.800,29.800
41.500,21.200,20.400,0.000,30.140,26.860,8.500,6.330,16.100,31.000
46.900,15.800,20.200,0.000,30.260,26.960,7.200,2.070,9.210,30.600
52.900,17.600,23.800,0.000,30.200,26.940,7.900,1.270,13.310,36.300
50.400,39.600,41.700,0.000,30.110,26.880,4.300,1.380,8.060,45.600
57.900,42.800,45.500,0.200,30.060,26.840,4.900,2.880,8.060,49.500
60.800,42.800,43.000,0.000,29.940,26.740,8.200,4.950,16.100,51.200
54.500,43.900,44.300,0.000,29.840,26.650,7.000,4.830,11.300,49.200
48.200,39.200,36.600,0.100,29.910,26.720,7.700,9.090,17.200,44.500
46.900,31.100,28.900,0.000,30.010,26.770,8.400,10.000,17.200,38.200
49.600,26.600,29.600,0.000,29.970,26.720,7.500,2.300,8.060,37.700
51.800,32.000,32.700,0.000,29.930,26.700,5.500,1.960,5.870,41.200
46.800,35.600,38.800,0.100,29.880,26.660,5.900,3.110,9.210,42.600
48.600,42.800,43.200,1.000,29.680,26.500,5.000,4.600,14.900,46.200
46.400,40.600,37.700,1.100,29.890,26.690,7.900,9.550,17.200,43.100
42.800,39.200,35.900,0.100,29.890,26.680,8.000,13.100,18.300,41.000
45.100,33.800,32.800,0.100,30.010,26.770,8.400,7.370,11.300,39.800
42.400,30.200,25.000,0.000,30.160,26.910,8.600,7.250,16.100,35.500
41.700,23.000,22.300,0.000,30.250,26.960,8.600,5.980,12.700,32.500
41.700,20.500,25.300,0.000,30.070,26.790,7.200,5.410,13.800,32.800
38.100,23.000,26.200,0.100,29.860,26.630,7.100,10.300,16.100,33.300
34.200,15.800,18.300,0.050,30.000,26.710,8.200,3.570,10.200,24.400
30.200,13.600,15.400,0.000,30.160,26.860,8.700,2.880,6.900,23.000
32.700,13.800,13.900,0.000,30.230,26.900,8.400,1.500,6.900,22.400
30.200,18.000,20.900,0.050,30.070,26.770,6.900,4.830,11.300,25.900
30.200,18.700,21.700,0.000,30.050,26.760,5.100,2.650,13.800,25.800
35.600,21.200,15.000,0.000,30.070,26.780,8.700,11.200,24.100,26.500
30.200,21.200,17.600,0.000,30.130,26.830,8.800,7.140,12.700,26.200
35.600,28.000,19.700,0.050,30.090,26.810,8.700,14.300,24.100,31.400
38.500,17.600,18.600,0.000,30.230,26.940,8.400,9.670,21.800,30.200
35.600,12.900,17.900,0.000,30.470,27.130,6.100,1.840,9.210,23.700
40.300,25.200,27.200,0.000,30.400,27.100,4.100,2.190,6.900,33.400
39.200,24.800,30.100,0.000,30.280,27.010,4.800,3.680,8.060,33.800
40.100,21.200,25.600,0.000,30.300,27.000,4.900,2.990,10.200,30.600
37.400,21.900,23.200,0.000,30.300,26.990,5.000,0.920,3.340,27.000
36.500,22.600,25.500,0.000,30.270,26.960,2.800,4.140,10.200,29.100
37.600,30.600,30.800,0.000,30.150,26.880,6.200,7.830,12.700,34.800
48.200,36.000,36.100,0.000,30.050,26.810,7.200,8.750,14.900,41.200
50.000,26.600,34.300,0.000,30.010,26.780,7.800,7.140,13.800,40.100
49.300,22.800,32.000,0.050,29.940,26.700,5.500,6.440,19.400,38.700
